Time,TOD,Total (W),Phase_A (W),Phase_B (W),Phase_C (W),Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,Holiday
2024-06-14 00:00:00,00:00:00,1476.0,953.0,340.0,183.0,True,False,False,False,False,False,False,False
2024-06-14 01:00:00,01:00:00,929.0,413.0,331.0,185.0,True,False,False,False,False,False,False,False
2024-06-14 02:00:00,02:00:00,912.0,522.0,206.0,184.0,True,False,False,False,False,False,False,False
2024-06-14 03:00:00,03:00:00,696.0,304.0,208.0,184.0,True,False,False,False,False,False,False,False
2024-06-14 04:00:00,04:00:00,2806.0,2312.0,310.0,184.0,True,False,False,False,False,False,False,False
2024-06-14 05:00:00,05:00:00,1331.0,940.0,205.0,186.0,True,False,False,False,False,False,False,False
2024-06-14 06:00:00,06:00:00,1041.0,681.0,216.0,144.0,True,False,False,False,False,False,False,False
2024-06-14 07:00:00,07:00:00,2320.0,1906.0,297.0,117.0,True,False,False,False,False,False,False,False
2024-06-14 08:00:00,08:00:00,1392.0,934.0,355.0,103.0,True,False,False,False,False,False,False,False
2024-06-14 09:00:00,09:00:00,2320.0,1017.0,1197.0,106.0,True,False,False,False,False,False,False,False
2024-06-14 10:00:00,10:00:00,3091.0,1121.0,1537.0,433.0,True,False,False,False,False,False,False,False
2024-06-14 11:00:00,11:00:00,4605.0,3552.0,620.0,433.0,True,False,False,False,False,False,False,False
2024-06-14 12:00:00,12:00:00,1925.0,848.0,663.0,414.0,True,False,False,False,False,False,False,False
2024-06-14 13:00:00,13:00:00,2562.0,974.0,1433.0,155.0,True,False,False,False,False,False,False,False
2024-06-14 14:00:00,14:00:00,3302.0,2458.0,700.0,144.0,True,False,False,False,False,False,False,False
2024-06-14 15:00:00,15:00:00,1515.0,674.0,388.0,453.0,True,False,False,False,False,False,False,False
2024-06-14 16:00:00,16:00:00,993.0,473.0,416.0,104.0,True,False,False,False,False,False,False,False
2024-06-14 17:00:00,17:00:00,1029.0,640.0,284.0,105.0,True,False,False,False,False,False,False,False
2024-06-14 18:00:00,18:00:00,1709.0,1209.0,372.0,128.0,True,False,False,False,False,False,False,False
2024-06-14 19:00:00,19:00:00,1403.0,955.0,277.0,171.0,True,False,False,False,False,False,False,False
2024-06-14 20:00:00,20:00:00,1344.0,645.0,518.0,181.0,True,False,False,False,False,False,False,False
2024-06-14 21:00:00,21:00:00,1124.0,664.0,277.0,183.0,True,False,False,False,False,False,False,False
2024-06-14 22:00:00,22:00:00,1512.0,712.0,616.0,184.0,True,False,False,False,False,False,False,False
2024-06-14 23:00:00,23:00:00,1397.0,929.0,285.0,183.0,True,False,False,False,False,False,False,False
2024-06-15 00:00:00,00:00:00,1534.0,1019.0,332.0,183.0,False,False,True,False,False,False,False,True
2024-06-15 01:00:00,01:00:00,1120.0,535.0,402.0,183.0,False,False,True,False,False,False,False,True
2024-06-15 02:00:00,02:00:00,848.0,375.0,290.0,183.0,False,False,True,False,False,False,False,True
2024-06-15 03:00:00,03:00:00,1365.0,886.0,294.0,185.0,False,False,True,False,False,False,False,True
2024-06-15 04:00:00,04:00:00,1724.0,1136.0,403.0,185.0,False,False,True,False,False,False,False,True
2024-06-15 05:00:00,05:00:00,1365.0,892.0,289.0,184.0,False,False,True,False,False,False,False,True
2024-06-15 06:00:00,06:00:00,1101.0,585.0,379.0,137.0,False,False,True,False,False,False,False,True
2024-06-15 07:00:00,07:00:00,1045.0,531.0,395.0,119.0,False,False,True,False,False,False,False,True
2024-06-15 08:00:00,08:00:00,1464.0,1037.0,321.0,106.0,False,False,True,False,False,False,False,True
2024-06-15 09:00:00,09:00:00,1491.0,1003.0,382.0,106.0,False,False,True,False,False,False,False,True
2024-06-15 10:00:00,10:00:00,928.0,543.0,280.0,105.0,False,False,True,False,False,False,False,True
2024-06-15 11:00:00,11:00:00,974.0,490.0,379.0,105.0,False,False,True,False,False,False,False,True
2024-06-15 12:00:00,12:00:00,1554.0,1075.0,372.0,107.0,False,False,True,False,False,False,False,True
2024-06-15 13:00:00,13:00:00,1453.0,973.0,374.0,106.0,False,False,True,False,False,False,False,True
2024-06-15 14:00:00,14:00:00,853.0,373.0,374.0,106.0,False,False,True,False,False,False,False,True
2024-06-15 15:00:00,15:00:00,772.0,381.0,284.0,107.0,False,False,True,False,False,False,False,True
2024-06-15 16:00:00,16:00:00,878.0,383.0,388.0,107.0,False,False,True,False,False,False,False,True
2024-06-15 17:00:00,17:00:00,1449.0,1053.0,290.0,106.0,False,False,True,False,False,False,False,True
2024-06-15 18:00:00,18:00:00,1459.0,1027.0,313.0,119.0,False,False,True,False,False,False,False,True
2024-06-15 19:00:00,19:00:00,933.0,482.0,279.0,172.0,False,False,True,False,False,False,False,True
2024-06-15 20:00:00,20:00:00,953.0,495.0,275.0,183.0,False,False,True,False,False,False,False,True
2024-06-15 21:00:00,21:00:00,1429.0,961.0,285.0,183.0,False,False,True,False,False,False,False,True
2024-06-15 22:00:00,22:00:00,1535.0,970.0,381.0,184.0,False,False,True,False,False,False,False,True
2024-06-15 23:00:00,23:00:00,1534.0,971.0,380.0,183.0,False,False,True,False,False,False,False,True
2024-06-16 00:00:00,00:00:00,1169.0,561.0,425.0,183.0,False,False,False,True,False,False,False,False
2024-06-16 01:00:00,01:00:00,978.0,497.0,296.0,185.0,False,False,False,True,False,False,False,False
2024-06-16 02:00:00,02:00:00,1663.0,1185.0,294.0,184.0,False,False,False,True,False,False,False,False
2024-06-16 03:00:00,03:00:00,1774.0,1189.0,401.0,184.0,False,False,False,True,False,False,False,False
2024-06-16 04:00:00,04:00:00,1241.0,437.0,618.0,186.0,False,False,False,True,False,False,False,False
2024-06-16 05:00:00,05:00:00,1148.0,572.0,392.0,184.0,False,False,False,True,False,False,False,False
2024-06-16 06:00:00,06:00:00,969.0,444.0,388.0,137.0,False,False,False,True,False,False,False,False
2024-06-16 07:00:00,07:00:00,1638.0,1143.0,373.0,122.0,False,False,False,True,False,False,False,False
2024-06-16 08:00:00,08:00:00,1498.0,952.0,437.0,109.0,False,False,False,True,False,False,False,False
2024-06-16 09:00:00,09:00:00,945.0,471.0,371.0,103.0,False,False,False,True,False,False,False,False
2024-06-16 10:00:00,10:00:00,1437.0,648.0,448.0,341.0,False,False,False,True,False,False,False,False
2024-06-16 11:00:00,11:00:00,1752.0,1063.0,376.0,313.0,False,False,False,True,False,False,False,False
2024-06-16 12:00:00,12:00:00,2614.0,1779.0,468.0,367.0,False,False,False,True,False,False,False,False
2024-06-16 13:00:00,13:00:00,2012.0,1292.0,357.0,363.0,False,False,False,True,False,False,False,False
2024-06-16 14:00:00,14:00:00,2344.0,1262.0,418.0,664.0,False,False,False,True,False,False,False,False
2024-06-16 15:00:00,15:00:00,1463.0,784.0,396.0,283.0,False,False,False,True,False,False,False,False
2024-06-16 16:00:00,16:00:00,1785.0,1195.0,462.0,128.0,False,False,False,True,False,False,False,False
2024-06-16 17:00:00,17:00:00,1604.0,1176.0,305.0,123.0,False,False,False,True,False,False,False,False
2024-06-16 18:00:00,18:00:00,1479.0,1026.0,316.0,137.0,False,False,False,True,False,False,False,False
2024-06-16 19:00:00,19:00:00,835.0,454.0,202.0,179.0,False,False,False,True,False,False,False,False
2024-06-16 20:00:00,20:00:00,743.0,354.0,201.0,188.0,False,False,False,True,False,False,False,False
2024-06-16 21:00:00,21:00:00,983.0,572.0,222.0,189.0,False,False,False,True,False,False,False,False
2024-06-16 22:00:00,22:00:00,1299.0,909.0,200.0,190.0,False,False,False,True,False,False,False,False
2024-06-16 23:00:00,23:00:00,1385.0,895.0,300.0,190.0,False,False,False,True,False,False,False,False
2024-06-17 00:00:00,00:00:00,904.0,313.0,401.0,190.0,False,True,False,False,False,False,False,False
2024-06-17 01:00:00,01:00:00,1184.0,631.0,362.0,191.0,False,True,False,False,False,False,False,False
2024-06-17 02:00:00,02:00:00,1327.0,915.0,220.0,192.0,False,True,False,False,False,False,False,False
2024-06-17 03:00:00,03:00:00,1293.0,879.0,222.0,192.0,False,True,False,False,False,False,False,False
2024-06-17 04:00:00,04:00:00,1066.0,668.0,206.0,192.0,False,True,False,False,False,False,False,False
2024-06-17 05:00:00,05:00:00,963.0,443.0,334.0,184.0,False,True,False,False,False,False,False,False
2024-06-17 06:00:00,06:00:00,886.0,425.0,304.0,157.0,False,True,False,False,False,False,False,False
2024-06-17 07:00:00,07:00:00,787.0,363.0,302.0,121.0,False,True,False,False,False,False,False,False
2024-06-17 08:00:00,08:00:00,731.0,336.0,282.0,112.0,False,True,False,False,False,False,False,False
2024-06-17 09:00:00,09:00:00,1310.0,934.0,264.0,112.0,False,True,False,False,False,False,False,False
2024-06-17 10:00:00,10:00:00,677.0,286.0,280.0,111.0,False,True,False,False,False,False,False,False
2024-06-17 11:00:00,11:00:00,908.0,543.0,255.0,110.0,False,True,False,False,False,False,False,False
2024-06-17 12:00:00,12:00:00,1009.0,714.0,183.0,112.0,False,True,False,False,False,False,False,False
2024-06-17 13:00:00,13:00:00,1118.0,660.0,347.0,111.0,False,True,False,False,False,False,False,False
2024-06-17 14:00:00,14:00:00,623.0,348.0,165.0,110.0,False,True,False,False,False,False,False,False
2024-06-17 15:00:00,15:00:00,723.0,401.0,211.0,111.0,False,True,False,False,False,False,False,False
2024-06-17 16:00:00,16:00:00,1249.0,885.0,253.0,111.0,False,True,False,False,False,False,False,False
2024-06-17 17:00:00,17:00:00,1455.0,981.0,363.0,111.0,False,True,False,False,False,False,False,False
2024-06-17 18:00:00,18:00:00,685.0,386.0,166.0,133.0,False,True,False,False,False,False,False,False
2024-06-17 19:00:00,19:00:00,979.0,525.0,270.0,184.0,False,True,False,False,False,False,False,False
2024-06-17 20:00:00,20:00:00,1009.0,530.0,289.0,190.0,False,True,False,False,False,False,False,False
2024-06-17 21:00:00,21:00:00,1422.0,1031.0,202.0,189.0,False,True,False,False,False,False,False,False
2024-06-17 22:00:00,22:00:00,1327.0,856.0,280.0,191.0,False,True,False,False,False,False,False,False
2024-06-17 23:00:00,23:00:00,811.0,348.0,273.0,190.0,False,True,False,False,False,False,False,False
2024-06-18 00:00:00,00:00:00,699.0,222.0,284.0,193.0,False,False,False,False,False,True,False,False
2024-06-18 01:00:00,01:00:00,1078.0,689.0,197.0,192.0,False,False,False,False,False,True,False,False
2024-06-18 02:00:00,02:00:00,1414.0,970.0,252.0,192.0,False,False,False,False,False,True,False,False
2024-06-18 03:00:00,03:00:00,1214.0,850.0,173.0,191.0,False,False,False,False,False,True,False,False
2024-06-18 04:00:00,04:00:00,1182.0,733.0,257.0,192.0,False,False,False,False,False,True,False,False
2024-06-18 05:00:00,05:00:00,891.0,527.0,174.0,190.0,False,False,False,False,False,True,False,False
2024-06-18 06:00:00,06:00:00,873.0,408.0,290.0,175.0,False,False,False,False,False,True,False,False
2024-06-18 07:00:00,07:00:00,1517.0,998.0,368.0,151.0,False,False,False,False,False,True,False,False
2024-06-18 08:00:00,08:00:00,1336.0,840.0,339.0,157.0,False,False,False,False,False,True,False,False
2024-06-18 09:00:00,09:00:00,2350.0,1785.0,324.0,241.0,False,False,False,False,False,True,False,False
2024-06-18 10:00:00,10:00:00,2362.0,576.0,1242.0,544.0,False,False,False,False,False,True,False,False
2024-06-18 11:00:00,11:00:00,2878.0,1085.0,1299.0,494.0,False,False,False,False,False,True,False,False
2024-06-18 12:00:00,12:00:00,1878.0,793.0,562.0,523.0,False,False,False,False,False,True,False,False
2024-06-18 13:00:00,13:00:00,3257.0,1049.0,1919.0,289.0,False,False,False,False,False,True,False,False
2024-06-18 14:00:00,14:00:00,1865.0,904.0,652.0,309.0,False,False,False,False,False,True,False,False
2024-06-18 15:00:00,15:00:00,2161.0,213.0,1713.0,235.0,False,False,False,False,False,True,False,False
2024-06-18 16:00:00,16:00:00,1711.0,1085.0,444.0,182.0,False,False,False,False,False,True,False,False
2024-06-18 17:00:00,17:00:00,1616.0,1080.0,402.0,134.0,False,False,False,False,False,True,False,False
2024-06-18 18:00:00,18:00:00,1655.0,1103.0,407.0,145.0,False,False,False,False,False,True,False,False
2024-06-18 19:00:00,19:00:00,2312.0,1725.0,405.0,182.0,False,False,False,False,False,True,False,False
2024-06-18 20:00:00,20:00:00,1748.0,1248.0,318.0,182.0,False,False,False,False,False,True,False,False
2024-06-18 21:00:00,21:00:00,1427.0,893.0,342.0,192.0,False,False,False,False,False,True,False,False
2024-06-18 22:00:00,22:00:00,2497.0,1991.0,320.0,186.0,False,False,False,False,False,True,False,False
2024-06-18 23:00:00,23:00:00,870.0,263.0,424.0,183.0,False,False,False,False,False,True,False,False
2024-06-19 00:00:00,00:00:00,1471.0,868.0,420.0,183.0,False,False,False,False,False,False,True,False
2024-06-19 01:00:00,01:00:00,1780.0,1053.0,540.0,187.0,False,False,False,False,False,False,True,False
2024-06-19 02:00:00,02:00:00,1459.0,771.0,501.0,187.0,False,False,False,False,False,False,True,False
2024-06-19 03:00:00,03:00:00,1167.0,545.0,437.0,185.0,False,False,False,False,False,False,True,False
2024-06-19 04:00:00,04:00:00,878.0,266.0,426.0,186.0,False,False,False,False,False,False,True,False
2024-06-19 05:00:00,05:00:00,841.0,432.0,225.0,184.0,False,False,False,False,False,False,True,False
2024-06-19 06:00:00,06:00:00,1232.0,780.0,318.0,134.0,False,False,False,False,False,False,True,False
2024-06-19 07:00:00,07:00:00,1432.0,1002.0,308.0,122.0,False,False,False,False,False,False,True,False
2024-06-19 08:00:00,08:00:00,754.0,245.0,405.0,104.0,False,False,False,False,False,False,True,False
2024-06-19 09:00:00,09:00:00,2986.0,1372.0,1510.0,104.0,False,False,False,False,False,False,True,False
2024-06-19 10:00:00,10:00:00,1240.0,333.0,669.0,238.0,False,False,False,False,False,False,True,False
2024-06-19 11:00:00,11:00:00,6073.0,4238.0,1542.0,293.0,False,False,False,False,False,False,True,False
2024-06-19 12:00:00,12:00:00,5219.0,4063.0,601.0,555.0,False,False,False,False,False,False,True,False
2024-06-19 13:00:00,13:00:00,4200.0,3533.0,395.0,272.0,False,False,False,False,False,False,True,False
2024-06-19 14:00:00,14:00:00,4300.0,3434.0,447.0,419.0,False,False,False,False,False,False,True,False
2024-06-19 15:00:00,15:00:00,1854.0,859.0,562.0,433.0,False,False,False,False,False,False,True,False
2024-06-19 16:00:00,16:00:00,1737.0,1062.0,464.0,211.0,False,False,False,False,False,False,True,False
2024-06-19 17:00:00,17:00:00,1156.0,859.0,193.0,104.0,False,False,False,False,False,False,True,False
2024-06-19 18:00:00,18:00:00,1160.0,828.0,204.0,128.0,False,False,False,False,False,False,True,False
2024-06-19 19:00:00,19:00:00,1002.0,512.0,319.0,171.0,False,False,False,False,False,False,True,False
2024-06-19 20:00:00,20:00:00,1287.0,807.0,297.0,183.0,False,False,False,False,False,False,True,False
2024-06-19 21:00:00,21:00:00,1693.0,1056.0,452.0,185.0,False,False,False,False,False,False,True,False
2024-06-19 22:00:00,22:00:00,876.0,476.0,215.0,185.0,False,False,False,False,False,False,True,False
2024-06-19 23:00:00,23:00:00,1003.0,610.0,208.0,185.0,False,False,False,False,False,False,True,False
2024-06-20 00:00:00,00:00:00,674.0,179.0,310.0,185.0,False,False,False,False,True,False,False,False
2024-06-20 01:00:00,01:00:00,1364.0,872.0,306.0,186.0,False,False,False,False,True,False,False,False
2024-06-20 02:00:00,02:00:00,1407.0,1013.0,208.0,186.0,False,False,False,False,True,False,False,False
2024-06-20 03:00:00,03:00:00,1366.0,815.0,364.0,187.0,False,False,False,False,True,False,False,False
2024-06-20 04:00:00,04:00:00,697.0,299.0,212.0,186.0,False,False,False,False,True,False,False,False
2024-06-20 05:00:00,05:00:00,777.0,272.0,319.0,186.0,False,False,False,False,True,False,False,False
2024-06-20 06:00:00,06:00:00,1393.0,1032.0,213.0,148.0,False,False,False,False,True,False,False,False
2024-06-20 07:00:00,07:00:00,1419.0,1056.0,240.0,123.0,False,False,False,False,True,False,False,False
2024-06-20 08:00:00,08:00:00,1216.0,898.0,212.0,106.0,False,False,False,False,True,False,False,False
2024-06-20 09:00:00,09:00:00,1440.0,1139.0,196.0,105.0,False,False,False,False,True,False,False,False
2024-06-20 10:00:00,10:00:00,6565.0,4638.0,1528.0,399.0,False,False,False,False,True,False,False,False
2024-06-20 11:00:00,11:00:00,5738.0,3839.0,1437.0,462.0,False,False,False,False,True,False,False,False
2024-06-20 12:00:00,12:00:00,1584.0,889.0,476.0,219.0,False,False,False,False,True,False,False,False
2024-06-20 13:00:00,13:00:00,2905.0,1077.0,1553.0,275.0,False,False,False,False,True,False,False,False
2024-06-20 14:00:00,14:00:00,2900.0,1140.0,1486.0,274.0,False,False,False,False,True,False,False,False
2024-06-20 15:00:00,15:00:00,1400.0,574.0,600.0,226.0,False,False,False,False,True,False,False,False
2024-06-20 16:00:00,16:00:00,1962.0,384.0,1475.0,103.0,False,False,False,False,True,False,False,False
2024-06-20 17:00:00,17:00:00,1348.0,771.0,474.0,103.0,False,False,False,False,True,False,False,False
2024-06-20 18:00:00,18:00:00,1221.0,683.0,415.0,123.0,False,False,False,False,True,False,False,False
2024-06-20 19:00:00,19:00:00,875.0,419.0,284.0,172.0,False,False,False,False,True,False,False,False
2024-06-20 20:00:00,20:00:00,708.0,245.0,281.0,182.0,False,False,False,False,True,False,False,False
2024-06-20 21:00:00,21:00:00,768.0,221.0,363.0,184.0,False,False,False,False,True,False,False,False
2024-06-20 22:00:00,22:00:00,1264.0,752.0,326.0,186.0,False,False,False,False,True,False,False,False
2024-06-20 23:00:00,23:00:00,1495.0,895.0,415.0,185.0,False,False,False,False,True,False,False,False
2024-06-21 00:00:00,00:00:00,701.0,220.0,298.0,183.0,True,False,False,False,False,False,False,False
2024-06-21 01:00:00,01:00:00,1493.0,797.0,501.0,195.0,True,False,False,False,False,False,False,False
2024-06-21 02:00:00,02:00:00,959.0,305.0,469.0,185.0,True,False,False,False,False,False,False,False
2024-06-21 03:00:00,03:00:00,1468.0,795.0,489.0,184.0,True,False,False,False,False,False,False,False
2024-06-21 04:00:00,04:00:00,1552.0,968.0,400.0,184.0,True,False,False,False,False,False,False,False
2024-06-21 05:00:00,05:00:00,1247.0,653.0,410.0,184.0,True,False,False,False,False,False,False,False
2024-06-21 06:00:00,06:00:00,776.0,166.0,492.0,118.0,True,False,False,False,False,False,False,False
2024-06-21 07:00:00,07:00:00,1560.0,979.0,471.0,110.0,True,False,False,False,False,False,False,False
2024-06-21 08:00:00,08:00:00,1392.0,858.0,428.0,106.0,True,False,False,False,False,False,False,False
2024-06-21 09:00:00,09:00:00,1608.0,1223.0,280.0,105.0,True,False,False,False,False,False,False,False
2024-06-21 10:00:00,10:00:00,3259.0,1596.0,1220.0,443.0,True,False,False,False,False,False,False,False
