,Power
18330,660
18331,1621
18332,1357
18333,1289
18334,984
18335,1369
18336,1157
18337,1218
18338,1089
18339,602
18340,1032
18341,1116
18342,1097
18343,832
18344,959
18345,901
18346,1463
18347,5213
18348,705
18349,2258
18350,1913
18351,2319
18352,427
18353,1438
18354,1933
18355,1078
18356,1000
18357,240
18358,973
18359,954
18360,748
18361,984
18362,666
18363,1467
18364,589
18365,979
18366,1160
18367,1270
18368,587
18369,788
18370,1704
18371,3289
18372,1386
18373,784
18374,2930
18375,178
18376,1659
18377,1674
18378,972
18379,1708
18380,787
18381,779
18382,1279
18383,1340
18384,1176
18385,954
18386,1557
18387,1278
18388,1126
18389,420
18390,1070
18391,1010
18392,1019
18393,1443
18394,269
18395,4870
18396,2051
18397,3063
18398,1293
18399,1475
18400,942
18401,369
18402,756
18403,753
18404,1051
18405,985
18406,784
18407,941
18408,1311
18409,824
18410,647
18411,938
18412,1162
18413,845
18414,1251
18415,759
18416,955
18417,2279
18418,2680
18419,3038
18420,4154
18421,873
18422,1335
18423,1888
18424,-328
18425,788
18426,728
18427,1204
18428,717
18429,911
18430,1460
18431,1188
18432,1253
18433,149
18434,1602
18435,745
18436,1203
18437,1025
18438,524
18439,1184
18440,765
18441,663
18442,1758
18443,-364
18444,476
18445,-140
18446,4650
18447,3019
18448,509
18449,516
18450,466
18451,1025
18452,1078
18453,1136
18454,917
18455,948
18456,786
18457,1238
18458,888
18459,1325
18460,918
18461,1098
18462,967
18463,892
18464,1199
18465,1502
18466,2420
18467,3741
18468,828
18469,1668
18470,1676
18471,3072
18472,1688
18473,805
18474,1206
18475,348
18476,580
18477,1499
18478,928
18479,1234
18480,1577
18481,419
18482,1464
18483,976
18484,800
18485,1118
18486,887
18487,646
18488,858
18489,1714
18490,1323
18491,2701
18492,2867
18493,629
18494,2304
18495,1565
18496,189
18497,1011
18498,1106
18499,553
18500,806
18501,751
18502,816
18503,1305
18504,890
18505,913
18506,1688
18507,983
18508,1225
18509,918
18510,960
18511,522
18512,470
18513,335
18514,831
18515,1277
18516,1656
18517,914
18518,2162
18519,1214
18520,541
18521,814
18522,1387
18523,878
18524,1159
18525,877
18526,1279
18527,160
18528,1007
18529,977
18530,614
18531,1141
18532,1138
18533,756
18534,1098
18535,318
18536,851
18537,1432
18538,2520
18539,341
18540,987
18541,2797
18542,2548
18543,1724
18544,1322
18545,1454
18546,1010
18547,1663
18548,485
18549,1215
18550,774
18551,790
18552,678
18553,1214
18554,772
18555,1320
18556,1076
18557,1163
18558,1082
18559,585
18560,1074
18561,797
18562,2493
18563,3521
18564,-66
18565,874
18566,1506
18567,1579
18568,1396
18569,1089
18570,633
18571,876
18572,850
18573,1122
18574,665
18575,966
18576,1348
18577,846
18578,873
18579,566
18580,897
18581,956
18582,1223
18583,800
18584,1055
18585,1330
18586,76
18587,2900
18588,3767
18589,2696
18590,1667
18591,1454
18592,1430
18593,1262
18594,988
18595,777
18596,1050
18597,1025
18598,864
18599,912
18600,986
18601,1007
18602,352
18603,1108
18604,322
18605,518
18606,713
18607,652
18608,767
18609,948
18610,3150
18611,3122
18612,741
18613,2036
18614,2506
18615,957
18616,209
18617,734
18618,1129
18619,927
18620,626
18621,1064
18622,1042
18623,943
18624,624
18625,749
18626,1439
18627,1185
18628,463
18629,558
18630,1012
18631,1118
18632,974
18633,1286
18634,2330
18635,2986
18636,1970
18637,-1828
18638,404
18639,1542
18640,1413
18641,1793
18642,475
18643,950
18644,1048
18645,1002
18646,958
18647,630
18648,985
18649,324
18650,1175
18651,992
18652,874
18653,1048
18654,1229
18655,586
18656,953
18657,1283
18658,3555
18659,5131
18660,2185
18661,3238
18662,3153
18663,2265
18664,463
18665,818
18666,1525
18667,621
18668,1389
18669,1400
18670,1199
18671,1137
18672,370
18673,1065
18674,525
18675,232
18676,1399
18677,919
18678,1060
18679,1027
18680,804
18681,69
18682,3098
18683,3975
18684,1291
18685,2028
18686,3488
18687,1650
18688,963
18689,1390
18690,893
18691,164
18692,1063
18693,624
18694,1172
18695,878
18696,619
18697,1317
18698,1428
18699,1448
18700,1425
18701,1079
18702,806
18703,185
18704,682
18705,1434
18706,2727
18707,2292
18708,-1049
18709,2198
18710,1276
18711,2170
18712,1587
18713,1361
18714,919
18715,275
18716,1019
18717,629
18718,1149
18719,1097
18720,485
18721,1055
18722,1247
18723,959
18724,848
18725,1081
18726,773
18727,577
18728,753
18729,92
18730,1543
18731,-1125
18732,2273
18733,4072
18734,1211
18735,2695
18736,627
18737,1241
18738,1206
18739,769
18740,1018
18741,859
18742,723
18743,1102
18744,819
18745,1022
18746,1399
18747,1181
18748,1587
18749,1035
18750,1285
18751,852
18752,483
18753,1765
18754,2724
18755,3620
18756,1273
18757,2322
18758,1054
18759,2435
18760,615
18761,1032
18762,1229
18763,1006
18764,1062
18765,526
18766,503
18767,593
18768,969
18769,792
18770,929
18771,1322
18772,1256
18773,667
18774,705
18775,527
18776,890
18777,1115
18778,1294
18779,3874
18780,2150
18781,650
18782,1018
18783,398
18784,765
18785,911
18786,1344
18787,1278
18788,846
18789,803
18790,726
18791,461
18792,904
18793,745
18794,1324
18795,400
18796,1129
18797,1114
18798,794
18799,869
18800,874
18801,1363
18802,2025
18803,100
18804,1391
18805,3033
18806,1614
18807,1172
18808,1070
18809,1079
18810,744
18811,1291
18812,697
18813,977
18814,714
18815,1046
18816,1410
18817,1047
18818,956
18819,1123
18820,943
18821,772
18822,1094
18823,566
18824,551
18825,1850
18826,810
18827,1490
18828,4266
18829,1155
18830,-37
18831,1295
18832,126
18833,266
18834,1042
18835,1322
18836,757
18837,1024
18838,1175
18839,1000
18840,693
18841,640
18842,750
18843,1399
18844,1147
18845,667
18846,1202
18847,849
18848,781
18849,1740
18850,2478
18851,5227
18852,2208
18853,3043
18854,1566
18855,3519
18856,440
18857,619
18858,769
18859,930
18860,1212
18861,782
18862,810
18863,1965
18864,1148
18865,928
18866,1448
18867,544
18868,4
18869,698
18870,1107
18871,1246
18872,700
18873,516
18874,6
18875,2477
18876,597
18877,2544
18878,2666
18879,451
18880,313
18881,906
18882,1312
18883,1087
18884,437
18885,597
18886,1230
18887,870
18888,423
18889,715
18890,648
18891,855
18892,877
18893,941
18894,832
18895,718
18896,679
18897,1421
18898,1237
18899,3025
18900,493
18901,2894
18902,4451
18903,1200
18904,424
18905,552
18906,1560
18907,818
18908,812
18909,1561
18910,1233
18911,661
18912,1148
18913,1111
18914,1294
18915,759
18916,730
18917,1135
18918,1019
18919,853
18920,694
18921,1202
18922,3286
18923,-112
18924,1854
18925,3029
18926,3245
18927,346
18928,735
18929,1049
18930,969
18931,658
18932,492
18933,1222
18934,1281
18935,1351
18936,1009
18937,873
18938,849
18939,926
18940,682
18941,1312
18942,1053
18943,1044
18944,1356
18945,1564
18946,2553
18947,3761
18948,724
18949,804
18950,413
18951,2080
18952,168
18953,1378
18954,871
18955,1328
18956,754
18957,584
18958,640
18959,745
18960,1245
18961,389
18962,1334
18963,584
18964,1195
18965,1059
18966,754
18967,556
18968,811
18969,434
18970,1348
18971,3591
18972,3810
18973,292
18974,3156
18975,2205
18976,1547
18977,433
18978,1414
18979,1136
18980,305
18981,870
18982,809
18983,885
18984,834
18985,639
18986,613
18987,1071
18988,1368
18989,504
18990,1570
18991,809
18992,1006
18993,1735
18994,1990
18995,657
18996,2178
18997,439
18998,288
18999,2448
19000,303
19001,1423
19002,761
19003,1029
19004,941
19005,809
19006,818
19007,1026
19008,1077
19009,963
19010,552
19011,870
19012,1323
19013,1139
19014,1311
19015,833
19016,599
19017,1402
19018,-333
19019,2218
19020,2091
19021,1209
19022,1197
19023,3276
19024,932
19025,989
19026,1370
19027,470
19028,1225
19029,1008
19030,775
19031,743
19032,904
19033,980
19034,796
19035,348
19036,1171
19037,741
19038,1079
19039,1452
19040,1147
19041,1130
19042,2050
19043,909
19044,5225
19045,3426
19046,2711
19047,2864
19048,1084
19049,1538
19050,948
19051,1125
19052,1126
19053,952
19054,833
19055,1232
19056,871
19057,1034
19058,681
19059,1120
19060,1053
19061,1296
19062,640
19063,915
19064,1264
19065,902
19066,-990
19067,2631
19068,2268
19069,382
19070,310
19071,1614
19072,1073
19073,444
19074,997
19075,574
19076,1064
19077,1233
19078,1580
19079,959
19080,565
19081,1312
19082,1468
19083,632
19084,1068
19085,973
19086,679
19087,1027
19088,1677
19089,1515
19090,3579
19091,535
19092,586
19093,1210
19094,2893
19095,757
19096,1044
19097,930
19098,743
19099,916
19100,959
19101,348
19102,1477
19103,680
19104,1239
19105,858
19106,1126
19107,890
19108,1155
19109,1014
19110,653
19111,973
19112,1282
19113,1151
19114,215
19115,1280
19116,2489
19117,3856
19118,796
19119,1680
19120,2092
19121,883
19122,888
19123,838
19124,998
19125,713
19126,1358
19127,1482
19128,735
19129,810
19130,1442
19131,594
19132,886
19133,1010
19134,849
19135,722
19136,976
19137,2543
19138,2525
19139,2098
19140,1550
19141,3289
19142,1823
19143,247
19144,1778
19145,452
19146,1138
19147,900
19148,482
19149,842
19150,1099
19151,1518
19152,860
19153,1079
19154,1087
19155,890
19156,1149
19157,832
19158,1303
19159,868
19160,990
19161,583
19162,2355
19163,-735
19164,2875
19165,2315
19166,1566
19167,-70
19168,1178
19169,555
19170,1363
19171,1245
19172,778
19173,501
19174,935
19175,855
19176,663
19177,1100
19178,1486
19179,732
19180,821
19181,1517
19182,778
19183,1114
19184,729
19185,1678
19186,2032
19187,2376
19188,2256
19189,1211
19190,491
19191,-1001
19192,927
19193,911
19194,518
19195,657
19196,905
19197,1120
19198,893
19199,956
19200,564
19201,940
19202,923
19203,649
19204,1172
19205,993
19206,1188
19207,1400
19208,908
19209,586
19210,2812
19211,854
19212,2870
19213,3440
19214,1550
19215,2307
19216,1660
19217,338
19218,790
19219,1121
19220,1203
19221,850
19222,905
19223,702
19224,1555
19225,1199
19226,614
19227,1178
19228,858
19229,917
19230,772
19231,618
19232,1105
19233,1614
19234,3101
19235,1195
19236,2027
19237,1645
19238,342
19239,1463
19240,391
19241,2094
19242,579
19243,1013
19244,1110
19245,1484
19246,1280
19247,1052
19248,1362
19249,787
19250,496
19251,759
19252,1051
19253,49
19254,736
19255,685
19256,178
19257,2166
19258,424
19259,2234
19260,1848
19261,1002
19262,1181
19263,357
19264,1419
19265,912
19266,811
19267,849
19268,815
19269,1099
19270,504
19271,1103
19272,877
19273,1084
19274,1421
19275,748
19276,524
19277,742
19278,920
19279,733
19280,373
19281,1276
19282,2704
19283,1783
19284,2767
19285,1237
19286,151
19287,2076
19288,1798
19289,843
19290,522
19291,986
19292,449
19293,264
19294,1236
19295,862
19296,630
19297,1064
19298,1077
19299,1205
19300,735
19301,997
19302,1084
19303,694
19304,1587
19305,1590
19306,1187
19307,2265
19308,166
19309,1831
19310,3177
19311,2802
19312,1291
19313,988
19314,821
19315,600
19316,1651
19317,942
19318,756
19319,960
19320,1311
19321,936
19322,1046
19323,1467
19324,648
19325,1270
19326,772
19327,208
19328,1113
19329,1090
19330,1858
19331,2171
19332,2244
19333,1743
19334,1133
19335,2975
19336,1278
19337,1117
19338,1217
19339,1109
19340,852
19341,835
19342,1103
19343,1469
19344,1383
19345,960
19346,604
19347,1154
19348,575
19349,1238
19350,769
19351,838
19352,1316
19353,1348
19354,2698
19355,-949
19356,3966
19357,1478
19358,671
19359,1002
19360,1593
19361,1582
19362,1208
19363,955
19364,264
19365,1068
19366,1155
19367,945
19368,1029
19369,980
19370,836
19371,1141
19372,1101
19373,771
19374,738
19375,681
19376,962
19377,249
19378,2096
19379,2059
19380,602
19381,240
19382,1683
19383,1849
19384,465
19385,1357
19386,934
19387,1105
19388,1427
19389,559
19390,752
19391,1221
19392,960
19393,844
19394,748
19395,1438
19396,1100
19397,629
19398,769
19399,1068
19400,560
19401,673
19402,2658
19403,3892
19404,94
19405,946
19406,495
19407,124
19408,1653
19409,744
19410,1126
19411,581
19412,1017
19413,1097
19414,528
19415,952
19416,1645
19417,1242
19418,978
19419,672
19420,1401
19421,831
19422,1126
19423,452
19424,975
19425,1481
19426,1241
19427,1224
19428,617
19429,2980
19430,844
19431,2449
19432,503
19433,993
19434,981
19435,1464
19436,866
19437,508
19438,1184
19439,783
19440,1291
19441,557
19442,38
19443,962
19444,342
19445,650
19446,1199
19447,657
19448,864
19449,1836
19450,203
19451,205
19452,-112
19453,1262
19454,2347
19455,2048
19456,334
19457,896
19458,679
19459,91
19460,958
19461,1070
19462,917
19463,526
19464,1027
19465,875
19466,620
19467,238
19468,499
19469,882
19470,714
19471,141
19472,794
19473,1741
19474,2613
19475,2275
19476,-789
19477,-1922
19478,2198
19479,3436
19480,885
19481,862
19482,1202
19483,369
19484,1309
19485,496
19486,624
19487,765
19488,1152
19489,1353
19490,711
19491,968
19492,423
19493,514
19494,921
19495,609
19496,861
19497,957
19498,1549
19499,2648
19500,178
19501,2640
19502,2034
19503,2617
19504,-331
19505,546
19506,958
19507,550
19508,502
19509,1055
19510,1516
19511,1347
19512,652
19513,1408
19514,88
19515,1569
19516,882
19517,1213
19518,1204
19519,842
19520,1111
19521,1271
19522,3853
19523,3668
19524,1376
19525,2948
19526,1823
19527,1135
19528,1712
19529,1140
19530,1725
19531,827
19532,801
19533,621
19534,1287
19535,1522
19536,1275
19537,1033
19538,1785
19539,458
19540,1439
19541,654
19542,700
19543,1520
19544,1311
19545,1508
19546,1681
19547,1338
19548,1787
19549,2201
19550,3444
19551,2477
19552,695
19553,394
19554,1026
19555,865
19556,464
19557,892
19558,568
19559,671
19560,1046
19561,975
19562,1369
19563,1176
19564,1009
19565,559
19566,874
19567,604
19568,889
19569,1551
19570,3349
19571,2663
19572,1
19573,2397
19574,2622
19575,36
19576,783
19577,1567
19578,1218
19579,932
19580,716
19581,1514
19582,937
19583,1616
19584,1543
19585,1159
19586,1299
19587,1545
19588,1125
19589,406
19590,970
19591,1093
19592,747
19593,1793
19594,2506
19595,-330
19596,3444
19597,1789
19598,3052
19599,1030
19600,731
19601,711
19602,791
19603,1361
19604,959
19605,1237
19606,1095
19607,1458
19608,1041
19609,387
19610,1114
19611,930
19612,1467
19613,480
19614,704
19615,905
19616,1245
19617,1394
19618,2121
19619,2491
19620,3646
19621,3012
19622,1842
19623,1192
19624,807
19625,719
19626,1099
19627,824
19628,371
19629,1313
19630,830
19631,610
19632,1073
19633,678
19634,1308
19635,1587
19636,1359
19637,1030
19638,898
19639,647
19640,776
19641,1026
19642,3834
19643,999
19644,2472
19645,3006
19646,2184
19647,1463
19648,922
19649,1073
19650,829
19651,418
19652,1555
19653,877
19654,529
19655,624
19656,999
19657,917
19658,797
19659,1467
19660,984
19661,1563
19662,773
19663,550
19664,1018
19665,1872
19666,2308
19667,3527
19668,1780
19669,3042
19670,1160
19671,425
19672,837
19673,838
19674,644
19675,896
19676,602
19677,1061
19678,486
19679,1081
19680,1328
19681,959
19682,1062
19683,971
19684,1574
19685,981
19686,1351
19687,577
19688,1019
19689,1401
19690,4429
19691,1622
19692,22
19693,2249
19694,962
19695,1129
19696,1315
19697,958
19698,591
19699,1248
19700,588
19701,711
19702,769
19703,917
19704,1106
19705,1041
19706,847
19707,1209
19708,287
19709,1136
19710,526
19711,1034
19712,778
19713,968
19714,2851
19715,958
19716,-63
19717,1460
19718,-773
19719,2701
19720,1331
19721,1047
19722,617
19723,1029
19724,670
19725,722
19726,696
19727,1028
19728,640
19729,758
19730,770
19731,699
19732,956
19733,1240
19734,694
19735,988
19736,663
19737,1810
19738,4123
19739,2613
19740,1882
19741,230
19742,2671
19743,1192
19744,222
19745,1302
19746,514
19747,638
19748,583
19749,1219
19750,1026
19751,332
19752,712
19753,953
19754,1107
19755,1452
19756,1399
19757,762
19758,751
19759,679
19760,605
19761,1689
19762,2035
19763,1500
19764,106
19765,2843
19766,1942
19767,1063
19768,1469
19769,630
19770,1009
19771,225
19772,1159
19773,1354
19774,791
19775,893
19776,1177
19777,1288
19778,426
19779,242
19780,1014
19781,1290
19782,1392
19783,865
19784,1001
19785,793
19786,1950
19787,1659
19788,1049
19789,2895
19790,2378
19791,2467
19792,1294
19793,589
19794,1269
19795,1181
19796,854
19797,312
19798,1148
19799,887
19800,841
19801,705
19802,908
19803,1100
19804,1562
19805,908
19806,1036
19807,613
19808,1135
19809,1072
19810,2484
19811,2527
19812,1564
19813,740
19814,378
19815,1206
19816,683
19817,769
19818,1018
19819,729
19820,1116
19821,896
19822,1316
19823,1086
19824,1526
19825,1005
19826,541
19827,849
19828,988
19829,1197
19830,376
19831,532
19832,993
19833,1907
19834,149
19835,-2015
19836,2360
19837,2670
19838,-1875
19839,3477
19840,2285
19841,861
19842,897
19843,1281
19844,852
19845,828
19846,943
19847,888
19848,454
19849,1042
19850,845
19851,1222
19852,899
19853,804
19854,1142
19855,1012
19856,1014
19857,1252
19858,3396
19859,3763
19860,909
19861,4299
19862,1068
19863,1631
19864,739
19865,1196
19866,597
19867,1260
19868,797
19869,494
19870,588
19871,1486
19872,1184
19873,916
19874,945
19875,732
19876,852
19877,1215
19878,1369
19879,1354
19880,1236
19881,1684
19882,1693
19883,4929
19884,-590
19885,1826
19886,3045
19887,2275
19888,1176
19889,883
19890,696
19891,1140
19892,788
19893,1146
19894,1463
19895,847
19896,1015
19897,1191
19898,1093
19899,1268
19900,1247
19901,854
19902,597
19903,555
19904,865
19905,1675
19906,962
19907,2623
19908,242
19909,1298
19910,-568
19911,982
19912,1140
19913,1489
19914,1015
19915,967
19916,578
19917,820
19918,966
19919,1067
19920,856
19921,970
19922,834
19923,998
19924,1035
19925,829
19926,1004
19927,796
19928,411
19929,320
19930,1705
19931,531
19932,1090
19933,402
19934,3002
19935,1706
19936,1285
19937,921
19938,1024
19939,531
19940,1166
19941,1271
19942,1316
19943,946
19944,1313
19945,1135
19946,461
19947,1130
19948,634
19949,915
19950,427
19951,668
19952,1092
19953,244
19954,2577
19955,1234
19956,5102
19957,1099
19958,720
19959,-210
19960,1150
19961,1019
19962,479
19963,666
19964,465
19965,832
19966,1169
19967,553
19968,1121
19969,745
19970,1357
19971,1084
19972,1209
19973,740
19974,845
19975,475
19976,1209
19977,1267
19978,2111
19979,1387
19980,1354
19981,1083
19982,2560
19983,1231
19984,1496
19985,1182
19986,1053
19987,586
19988,923
19989,983
19990,1162
19991,1059
19992,1056
19993,1197
19994,1456
19995,1228
19996,818
19997,602
19998,554
19999,865
20000,983
20001,2033
20002,2010
20003,2223
20004,2644
20005,1142
20006,1770
20007,2977
20008,1582
20009,1143
20010,1099
20011,1236
20012,1125
20013,815
20014,563
20015,665
20016,1014
20017,832
20018,956
20019,963
20020,1251
20021,910
20022,826
20023,746
20024,527
20025,812
20026,1564
20027,3109
20028,2428
20029,1748
20030,3462
20031,1291
20032,1387
20033,1403
20034,1111
20035,997
20036,482
20037,699
20038,1266
20039,448
20040,989
20041,589
20042,339
20043,708
20044,907
20045,503
20046,1009
20047,865
20048,1459
20049,1608
20050,-161
20051,2087
20052,2755
20053,1147
20054,1084
20055,2771
20056,1764
20057,1159
20058,1559
20059,954
20060,329
20061,913
20062,1236
20063,1082
20064,802
20065,837
20066,666
20067,1128
20068,1028
20069,894
20070,683
20071,822
20072,416
20073,1190
20074,1043
20075,1731
20076,1331
20077,-1435
